Handle,Metafield: specs.wheel_sizes [list.single_line_text_field],Metafield: specs.width_min [number_integer],Metafield: specs.width_max [number_integer],Metafield: specs.diameter_min [number_integer],Metafield: specs.diameter_max [number_integer],Metafield: specs.valve_type [single_line_text_field],Metafield: specs.valve_length [number_integer],Metafield: specs.item_number [single_line_text_field],Metafield: specs.execution [single_line_text_field],Metafield: specs.material [single_line_text_field]
schwalbe-sv6a-tube-20in-extralight-presta-valve,,,,,,,,,
schwalbe-av7c-tube-20in-extralight-schrader-valve,,,,,,,,,
schwalbe-sv7c-tube-20in-extralight-presta-valve,,,,,,,,,
schwalbe-av7ap-tube-20in-air-plus-schrader-valve,,,,,,,,,
schwalbe-sv7ap-tube-20in-air-plus-presta-valve,,,,,,,,,
schwalbe-sv7b-tube-20in-presta-valve,,,,,,,,,
schwalbe-av7b-tube-20in-schrader-valve,,,,,,,,,
schwalbe-sv10ap-tube-24in-air-plus-presta-valve,,,,,,,,,
schwalbe-av10ap-tube-24in-air-plus-schrader-valve,,,,,,,,,
schwalbe-av10d-tube-24in-downhill-weight-schrader-valve,,,,,,,,,
schwalbe-sv9c-tube-24in-presta-valve,,,,,,,,,
schwalbe-av14-tube-26in-extralight-schrader-valve,,,,,,,,,
schwalbe-sv13-tube-26in-presta-valve-60mm,,,,,,,,,
schwalbe-av13ap-tube-26in-air-plus-schrader-valve,,,,,,,,,
schwalbe-sv13ap-tube-26in-air-plus-presta-valve,,,,,,,,,
schwalbe-sv13e-tube-26in-aerothan-presta-valve,,,,,,,,,
schwalbe-av13d-tube-26in-downhill-schrader-valve,,,,,,,,,
schwalbe-av13f-tr4-tube-26in-downhill-schrader-valve,,,,,,,,,
schwalbe-sv13f-tube-26in-freeride-lightweight-presta-valve,,,,,,,,,
schwalbe-sv13j-tube-26in-presta-valve,,,,,,,,,
schwalbe-av21ap-tube-650b-27-5in-air-plus-schrader-valve,,,,,,,,,
schwalbe-sv21ap-tube-650b-27-5in-air-plus-presta-valve,,,,,,,,,
schwalbe-sv21a-tube-650b-27-5in-extralight-presta-valve,,,,,,,,,
schwalbe-21e-tube-aerothan-presta-valve,,,,,,,,,
schwalbe-av21-ap-tube-650b-27-5in-air-plus-schrader-valve,,,,,,,,,
schwalbe-sv21f-tube-650b-27-5in-freeride-presta-valve,,,,,,,,,
schwalbe-av21f-tube-27-5in-freeride-schrader-valve,,,,,,,,,
schwalbe-sv20e-tube-700c-28in-aerothan-presta-valve-80mm,,,,,,,,,
schwalbe-sv21fe-tube-650b-27-5in-aerothan-presta-valve,,,,,,,,,
schwalbe-av7d-tube-20in-downhill-weight-schrader-valve,,,,,,,,,
schwalbe-av21-tube-650b-27-5in-schrader-valve,,,,,,,,,
schwalbe-sv20e-tube-700c-28in-aerothan-presta-valve-60mm,,,,,,,,,
schwalbe-sv19ap-tube-700c-28in-29in-air-plus-presta-valve,,,,,,,,,
schwalbe-sv18-tube-700c-28in-extralight-presta-valve,,,,,,,,,
schwalbe-av19-ap-tube-29in-air-plus-schrader-valve,,,,,,,,,
schwalbe-sv19-ap-tube-29in-air-plus-presta-valve,,,,,,,,,
schwalbe-sv2-tube-14in-16in-presta-valve,,,,,,,,,
schwalbe-sv5-tube-18in-presta-valve,,,,,,,,,
schwalbe-av5-tube-18in-schrader-valve,,,,,,,,,
schwalbe-sv8-tube-22in-presta-valve,,,,,,,,,
schwalbe-av8a-tube-22in-schrader-valve,,,,,,,,,
schwalbe-sv9a-tube-24in-presta-valve,,,,,,,,,
schwalbe-sv11a-tube-26in-presta-valve,,,,,,,,,
schwalbe-av11a-tube-26in-schrader-valve,,,,,,,,,
schwalbe-sv11-tube-26in-extralight-presta-valve-60-mm,,,,,,,,,
schwalbe-sv11-tube-26in-extralight-presta-valve-60mm,,,,,,,,,
schwalbe-av11-tube-650b-26in-extralight-schrader-valve,,,,,,,,,
schwalbe-av12b-tube-26in-schrader-valve,,,,,,,,,
schwalbe-sv12b-tube-650b-26in-presta-valve,,,,,,,,,
schwalbe-sv19e-tube-29in-aerothan-presta-valve,,,,,,,,,
schwalbe-sv19a-tube-650b-700c-27-5in-28in-29in-extralight-presta-valve,,,,,,,,,
schwalbe-sv16e-tube-700c-28in-aerothan-presta-valve-60-mm,,,,,,,,,
schwalbe-sv16e-tube-700c-28in-aerothan-presta-80-mm,,,,,,,,,
schwalbe-sv16e-tube-700c-28in-aerothan-presta-valve-40mm,,,,,,,,,
schwalbe-sv17e-tube-700c-28in-aerothan-presta-60-mm,,,,,,,,,
schwalbe-sv17e-tube-700c-28in-aerothan-presta-valve-40mm,,,,,,,,,
schwalbe-sv19fe-tube-29in-aerothan-presta-valve,,,,,,,,,
schwalbe-sv20-tube-700c-28in-extralight-presta-valve-60mm,,,,,,,,,
